fecha_inicio,categoria_delito,nombre_sec
2025-05-03,Robo a transeúnte en vía pública con violencia,COAPA
2025-04-17,Robo de vehículo sin violencia,COAPA
2025-05-29,Robo a repartidor con y sin violencia,COAPA
2025-08-09,Robo de vehículo sin violencia,COAPA
2025-07-04,Robo de vehículo sin violencia,COAPA
2025-07-24,Robo de vehículo sin violencia,COAPA
2025-07-27,Robo de vehículo sin violencia,COAPA
2025-05-29,Robo a transeúnte en vía pública con violencia,COAPA
2025-07-17,Robo de vehículo con violencia,COAPA
2025-04-17,Robo de vehículo sin violencia,COAPA
2025-05-05,Robo de vehículo sin violencia,COAPA
2025-07-10,Robo de vehículo sin violencia,COAPA
2025-05-30,Robo de vehículo sin violencia,COAPA
2025-06-15,Robo de vehículo sin violencia,COAPA
2025-05-07,Robo de vehículo con violencia,COAPA
2025-07-15,Robo de vehículo sin violencia,COAPA
2025-06-29,Robo de vehículo sin violencia,COAPA
2025-05-28,Robo de vehículo sin violencia,COAPA
2025-05-05,Robo a transeúnte en vía pública con violencia,COAPA
2025-05-15,Robo de vehículo sin violencia,COAPA
2025-06-17,Robo a negocio con violencia,COAPA
2025-08-13,Robo a transeúnte en vía pública con violencia,COAPA
2025-06-20,Robo de vehículo sin violencia,COAPA
2025-06-12,Robo a transeúnte en vía pública con violencia,COAPA
2025-04-21,Robo de vehículo sin violencia,FUENTE
2025-06-18,Robo de vehículo sin violencia,FUENTE
2025-05-03,Robo de vehículo sin violencia,FUENTE
2025-04-25,Robo de vehículo sin violencia,FUENTE
2025-07-02,Robo de vehículo sin violencia,FUENTE
2025-06-03,Robo de vehículo sin violencia,FUENTE
2025-04-23,Robo a pasajero a bordo de microbús con y sin violencia,FUENTE
2025-08-15,Robo a negocio con violencia,FUENTE
2025-08-10,Robo de vehículo sin violencia,FUENTE
2025-04-29,Robo de vehículo sin violencia,FUENTE
2025-06-16,Robo de vehículo sin violencia,FUENTE
2025-05-02,Robo de vehículo sin violencia,FUENTE
2025-05-18,Robo de vehículo sin violencia,FUENTE
2025-08-10,Robo de vehículo sin violencia,FUENTE
2025-04-22,Robo de vehículo sin violencia,FUENTE
2025-04-28,Robo de vehículo con violencia,FUENTE
2025-05-22,Robo de vehículo sin violencia,FUENTE
2025-07-05,Robo a transeúnte en vía pública con violencia,FUENTE
2025-06-18,Robo a transeúnte en vía pública con violencia,FUENTE
2025-06-27,Robo a pasajero a bordo de microbús con y sin violencia,DINAMO
2025-06-19,Robo a negocio con violencia,FUENTE
2025-05-01,Homicidio doloso,FUENTE
2025-08-02,Robo de vehículo sin violencia,SAN JERONIMO
2025-06-18,Robo de vehículo con violencia,SAN JERONIMO
2025-07-22,Robo a transeúnte en vía pública con violencia,FUENTE
2025-06-11,Robo a transeúnte en vía pública con violencia,FUENTE
2025-07-22,Robo de vehículo sin violencia,FUENTE
2025-04-30,Robo a transeúnte en vía pública con violencia,FUENTE
2025-05-14,Robo a negocio con violencia,SAN JERONIMO
2025-07-04,Robo de vehículo sin violencia,COAPA
2025-05-21,Robo de vehículo sin violencia,COAPA
2025-05-26,Robo de vehículo sin violencia,COAPA
2025-07-01,Robo de vehículo sin violencia,FUENTE
2025-07-25,Robo de vehículo sin violencia,FUENTE
2025-07-23,Robo a negocio con violencia,FUENTE
2025-05-19,Robo a casa habitación con violencia,FUENTE
2025-05-19,Robo a casa habitación con violencia,FUENTE
2025-06-18,Robo a negocio con violencia,FUENTE
2025-07-30,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-06-02,Homicidio doloso,FUENTE
2025-05-23,Robo de vehículo sin violencia,FUENTE
2025-05-15,Robo de vehículo sin violencia,FUENTE
2025-05-11,Robo de vehículo con violencia,FUENTE
2025-05-27,Robo de vehículo sin violencia,FUENTE
2025-06-24,Robo de vehículo sin violencia,FUENTE
2025-05-27,Robo a transeúnte en vía pública con violencia,FUENTE
2025-05-10,Robo a negocio con violencia,PADIERNA
2025-05-27,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-05-27,Robo de vehículo con violencia,HUIPULCO-HOSPITALES
2025-04-18,Robo a transeúnte en vía pública con violencia,FUENTE
2025-07-01,Robo a negocio con violencia,FUENTE
2025-05-20,Robo a transeúnte en vía pública con violencia,FUENTE
2025-06-01,Robo a transeúnte en vía pública con violencia,FUENTE
2025-07-31,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-06-29,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-06-02,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-05-26,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-04-23,Robo a pasajero a bordo de microbús con y sin violencia,PADIERNA
2025-06-02,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-07-03,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-07-17,Robo a transeúnte en vía pública con violencia,HUIPULCO-HOSPITALES
2025-07-11,Robo de vehículo con violencia,HUIPULCO-HOSPITALES
2025-06-23,Robo a transeúnte en vía pública con violencia,HUIPULCO-HOSPITALES
2025-05-05,Robo de vehículo sin violencia,FUENTE
2025-05-30,Robo de vehículo sin violencia,FUENTE
2025-06-16,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-07-02,Robo a negocio con violencia,HUIPULCO-HOSPITALES
2025-06-09,Homicidio doloso,HUIPULCO-HOSPITALES
2025-05-06,Homicidio doloso,HUIPULCO-HOSPITALES
2025-05-06,Robo a negocio con violencia,HUIPULCO-HOSPITALES
2025-05-10,Robo de vehículo con violencia,HUIPULCO-HOSPITALES
2025-06-24,Homicidio doloso,HUIPULCO-HOSPITALES
2025-08-13,Homicidio doloso,HUIPULCO-HOSPITALES
2025-08-15,Robo a transeúnte en vía pública con violencia,HUIPULCO-HOSPITALES
2025-04-23,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-06-27,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-05-27,Robo a negocio con violencia,HUIPULCO-HOSPITALES
2025-07-27,Robo a cuentahabiente saliendo del cajero con violencia,HUIPULCO-HOSPITALES
2025-07-10,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-06-04,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-07-21,Robo a transeúnte en vía pública con violencia,HUIPULCO-HOSPITALES
2025-07-02,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-08-15,Robo a negocio con violencia,HUIPULCO-HOSPITALES
2025-05-16,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-07-11,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-06-09,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-04-29,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-06-25,Robo a negocio con violencia,HUIPULCO-HOSPITALES
2025-04-22,Robo a negocio con violencia,HUIPULCO-HOSPITALES
2025-05-06,Robo a negocio con violencia,HUIPULCO-HOSPITALES
2025-06-17,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-05-20,Robo a negocio con violencia,HUIPULCO-HOSPITALES
2025-07-29,Robo a negocio con violencia,HUIPULCO-HOSPITALES
2025-06-18,Robo de vehículo sin violencia,FUENTE
2025-05-22,Robo de vehículo sin violencia,FUENTE
2025-05-24,Robo a transeúnte en vía pública con violencia,FUENTE
2025-06-05,Robo a transeúnte en vía pública con violencia,FUENTE
2025-06-30,Robo a transeúnte en vía pública con violencia,HUIPULCO-HOSPITALES
2025-07-24,Robo a transeúnte en vía pública con violencia,HUIPULCO-HOSPITALES
2025-05-20,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-07-08,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-05-23,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-06-06,Robo de vehículo sin violencia,PADIERNA
2025-06-12,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-07-31,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-04-21,Robo de vehículo sin violencia,HUIPULCO-HOSPITALES
2025-07-08,Robo a transeúnte en vía pública con violencia,HUIPULCO-HOSPITALES
2025-07-23,Robo de vehículo sin violencia,PADIERNA
2025-06-07,Robo de vehículo sin violencia,PADIERNA
2025-07-10,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-06-09,Robo de vehículo sin violencia,PADIERNA
2025-06-22,Robo a casa habitación con violencia,PADIERNA
2025-05-16,Robo a negocio con violencia,PADIERNA
2025-05-12,Robo de vehículo sin violencia,PADIERNA
2025-06-27,Robo de vehículo sin violencia,PADIERNA
2025-07-31,Robo de vehículo sin violencia,PADIERNA
2025-06-20,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-06-30,Robo a repartidor con y sin violencia,PADIERNA
2025-07-24,Robo a repartidor con y sin violencia,PADIERNA
2025-06-29,Robo de vehículo sin violencia,PADIERNA
2025-05-04,Robo de vehículo con violencia,PADIERNA
2025-04-20,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-05-07,Robo de vehículo sin violencia,PADIERNA
2025-05-04,Robo de vehículo sin violencia,PADIERNA
2025-04-21,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-07-21,Robo de vehículo sin violencia,PADIERNA
2025-08-02,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-06-11,Robo de vehículo sin violencia,PADIERNA
2025-06-12,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-04-28,Robo de vehículo con violencia,PADIERNA
2025-04-17,Robo de vehículo sin violencia,PADIERNA
2025-05-06,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-07-31,Robo a negocio con violencia,PADIERNA
2025-05-10,Robo de vehículo sin violencia,PADIERNA
2025-07-02,Robo de vehículo sin violencia,PADIERNA
2025-04-19,Robo de vehículo sin violencia,PADIERNA
2025-04-24,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-07-22,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-05-26,Robo de vehículo sin violencia,PADIERNA
2025-05-24,Robo de vehículo sin violencia,PADIERNA
2025-06-24,Robo a repartidor con y sin violencia,PADIERNA
2025-05-09,Robo de vehículo con violencia,PADIERNA
2025-07-28,Robo de vehículo sin violencia,PADIERNA
2025-05-01,Robo de vehículo sin violencia,PADIERNA
2025-07-31,Robo a negocio con violencia,PADIERNA
2025-07-26,Robo a negocio con violencia,PADIERNA
2025-06-01,Robo a casa habitación con violencia,PADIERNA
2025-05-16,Robo a negocio con violencia,PADIERNA
2025-05-07,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-06-14,Robo de vehículo sin violencia,PADIERNA
2025-05-15,Robo de vehículo sin violencia,PADIERNA
2025-06-05,Robo de vehículo sin violencia,PADIERNA
2025-04-27,Robo de vehículo sin violencia,TOPILEJO
2025-08-11,Robo a negocio con violencia,PADIERNA
2025-07-20,Robo a negocio con violencia,PADIERNA
2025-04-17,Robo a negocio con violencia,PADIERNA
2025-04-26,Robo de vehículo con violencia,TOPILEJO
2025-05-08,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-06-01,Robo de vehículo sin violencia,PADIERNA
2025-07-31,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-05-30,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-06-21,Robo a negocio con violencia,PADIERNA
2025-05-27,Robo de vehículo sin violencia,PADIERNA
2025-07-29,Robo de vehículo sin violencia,PADIERNA
2025-06-02,Robo de vehículo sin violencia,PADIERNA
2025-06-30,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-05-15,Robo de vehículo sin violencia,PADIERNA
2025-07-13,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-08-03,Robo de vehículo sin violencia,PADIERNA
2025-06-17,Robo de vehículo con violencia,PADIERNA
2025-06-17,Robo de vehículo sin violencia,TOPILEJO
2025-08-13,Robo de vehículo sin violencia,PADIERNA
2025-04-19,Robo de vehículo sin violencia,PADIERNA
2025-07-23,Robo a transeúnte en vía pública con violencia,PADIERNA
2025-04-30,Robo de vehículo sin violencia,PADIERNA
2025-05-11,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-06-11,Robo de vehículo sin violencia,TOPILEJO
2025-05-27,Robo de vehículo sin violencia,TOPILEJO
2025-06-23,Robo de vehículo sin violencia,PADIERNA
2025-06-30,Robo a negocio con violencia,PADIERNA
2025-05-14,Robo a negocio con violencia,PADIERNA
2025-05-20,Robo de vehículo con violencia,TOPILEJO
2025-07-04,Robo de vehículo con violencia,TOPILEJO
2025-08-15,Robo de vehículo sin violencia,TOPILEJO
2025-07-09,Robo de vehículo sin violencia,TOPILEJO
2025-07-31,Robo de vehículo con violencia,TOPILEJO
2025-06-27,Homicidio doloso,TOPILEJO
2025-04-25,Lesiones dolosas por disparo de arma de fuego,TOPILEJO
2025-08-03,Robo de vehículo sin violencia,TOPILEJO
2025-08-04,Robo de vehículo con violencia,TOPILEJO
2025-07-28,Robo a negocio con violencia,TOPILEJO
2025-07-19,Lesiones dolosas por disparo de arma de fuego,TOPILEJO
2025-05-19,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-07-05,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-06-29,Robo de vehículo sin violencia,TOPILEJO
2025-05-18,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-08-08,Robo de vehículo sin violencia,TOPILEJO
2025-07-01,Robo de vehículo sin violencia,TOPILEJO
2025-04-26,Robo de vehículo con violencia,TOPILEJO
2025-06-12,Robo de vehículo con violencia,TOPILEJO
2025-07-26,Robo de vehículo sin violencia,TOPILEJO
2025-05-22,Robo de vehículo sin violencia,TOPILEJO
2025-06-12,Robo a repartidor con y sin violencia,TOPILEJO
2025-06-18,Robo de vehículo sin violencia,TOPILEJO
2025-06-19,Robo de vehículo con violencia,TOPILEJO
2025-07-20,Robo de vehículo con violencia,TOPILEJO
2025-06-30,Robo de vehículo con violencia,TOPILEJO
2025-06-27,Robo de vehículo sin violencia,TOPILEJO
2025-04-28,Robo de vehículo sin violencia,TOPILEJO
2025-08-14,Robo de vehículo con violencia,TOPILEJO
2025-08-10,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-08-12,Robo de vehículo con violencia,TOPILEJO
2025-05-08,Robo de vehículo con violencia,TOPILEJO
2025-06-03,Robo de vehículo con violencia,TOPILEJO
2025-05-10,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-08-13,Robo de vehículo sin violencia,TOPILEJO
2025-05-11,Homicidio doloso,TOPILEJO
2025-07-25,Homicidio doloso,TOPILEJO
2025-06-20,Robo a negocio con violencia,TOPILEJO
2025-06-12,Robo de vehículo con violencia,TOPILEJO
2025-08-05,Robo de vehículo con violencia,TOPILEJO
2025-08-08,Robo de vehículo con violencia,TOPILEJO
2025-05-17,Homicidio doloso,TOPILEJO
2025-07-06,Homicidio doloso,TOPILEJO
2025-06-25,Robo a negocio con violencia,TOPILEJO
2025-06-21,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-07-10,Robo de vehículo sin violencia,TOPILEJO
2025-07-22,Robo de vehículo sin violencia,TOPILEJO
2025-07-25,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-07-23,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-06-03,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-06-23,Robo de vehículo con violencia,TOPILEJO
2025-06-13,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-06-12,Robo de vehículo con violencia,TOPILEJO
2025-06-18,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-06-16,Robo de vehículo con violencia,TOPILEJO
2025-07-02,Robo a repartidor con y sin violencia,TOPILEJO
2025-05-18,Robo a repartidor con y sin violencia,TOPILEJO
2025-05-27,Robo a negocio con violencia,FUENTE
2025-05-11,Homicidio doloso,TOPILEJO
2025-06-21,Robo a negocio con violencia,TOPILEJO
2025-05-16,Robo a casa habitación con violencia,TOPILEJO
2025-08-07,Robo a casa habitación con violencia,TOPILEJO
2025-07-05,Lesiones dolosas por disparo de arma de fuego,TOPILEJO
2025-05-16,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-05-15,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-05-09,Robo de vehículo con violencia,TOPILEJO
2025-07-27,Robo de vehículo con violencia,TOPILEJO
2025-07-25,Robo de vehículo con violencia,TOPILEJO
2025-06-04,Robo de vehículo sin violencia,TOPILEJO
2025-06-19,Robo de vehículo con violencia,TOPILEJO
2025-04-17,Robo de vehículo con violencia,TOPILEJO
2025-04-29,Robo de vehículo con violencia,TOPILEJO
2025-04-19,Robo a transeúnte en vía pública con violencia,TOPILEJO
2025-05-30,Robo a cuentahabiente saliendo del cajero con violencia,HUIPULCO-HOSPITALES
2025-08-04,Robo a pasajero a bordo de taxi con violencia,Sin Sector
2025-06-03,Robo a transportista con y sin violencia,Sin Sector
2025-06-01,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-05-03,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-07-27,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-07-26,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-04-26,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-06-15,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-06-16,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-06-18,Robo a pasajero a bordo de taxi con violencia,Sin Sector
2025-06-29,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-05-03,Lesiones dolosas por disparo de arma de fuego,TOPILEJO
2025-07-15,Robo a pasajero a bordo de taxi con violencia,Sin Sector
2025-08-05,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-08-06,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-08-10,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-05-18,Homicidio doloso,Sin Sector
2025-05-12,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-05-05,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-04-17,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-05-09,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-05-07,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-06-07,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-06-03,Robo a repartidor con y sin violencia,Sin Sector
2025-05-05,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-05-17,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-05-17,Robo a pasajero a bordo de microbús con y sin violencia,Sin Sector
2025-06-28,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-07-03,Robo a pasajero a bordo de microbús con y sin violencia,Sin Sector
2025-08-01,Robo a pasajero a bordo de microbús con y sin violencia,Sin Sector
2025-06-26,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-05-01,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-05-02,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-07-25,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-05-22,Lesiones dolosas por disparo de arma de fuego,Sin Sector
2025-06-24,Homicidio doloso,Sin Sector
2025-07-05,Robo a negocio con violencia,QUIROGA
2025-06-26,Homicidio doloso,LA RAZA
2025-06-19,Robo a negocio con violencia,CLAVERIA
2025-07-24,Robo a transportista con y sin violencia,CUITLAHUAC
2025-07-19,Robo a negocio con violencia,CLAVERIA
2025-07-16,Robo a negocio con violencia,LA RAZA
